,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Latitude,Longitude
8822,650000,1250.0,80,2,2,1,1,0,0,0,0,Moema/São Paulo,-23.6008598,-46.663141
8823,720000,750.0,75,2,1,0,1,0,0,0,0,Moema/São Paulo,-23.6056721,-46.6672523
8824,1350000,1200.0,104,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6049167,-46.6622735
8825,460000,751.0,55,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.612408,-46.6624851
8826,2300000,1600.0,160,3,4,3,3,0,0,0,0,Moema/São Paulo,-23.6049594355,-46.6633639
8827,1289000,1400.0,143,4,4,3,2,0,0,1,0,Moema/São Paulo,-23.6035041809,-46.6702384949
8828,3500000,2965.640271998544,221,3,4,3,4,0,0,1,0,Moema/São Paulo,-23.6007995,-46.6632565
8829,609000,980.0,74,2,1,0,1,0,1,0,0,Moema/São Paulo,-23.6126037,-46.6591898
8830,4950000,4300.0,226,4,5,4,4,0,0,1,0,Moema/São Paulo,-23.6049594355,-46.6633639
8831,440000,490.0,43,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.6020214,-46.6721032
8832,2800000,2500.0,173,3,4,3,3,0,0,1,0,Moema/São Paulo,-23.6049594355,-46.6633639
8833,3022000,1000.0,183,4,3,2,4,0,0,1,0,Moema/São Paulo,-23.6044021,-46.6681293
8834,1050000,1093.0,135,3,2,1,1,0,0,1,0,Moema/São Paulo,-23.6055415,-46.6694584
8835,1780000,1700.0,130,3,4,3,2,0,0,1,0,Moema/São Paulo,-23.6012148,-46.6723447
8836,2990000,1860.0,189,4,4,3,4,0,0,1,0,Moema/São Paulo,-23.6083351,-46.6589169
8837,3800000,4100.0,230,4,5,4,4,1,0,1,0,Moema/São Paulo,-23.6049594355,-46.6633639
8838,1550000,1520.0,140,4,4,3,2,1,0,0,0,Moema/São Paulo,-23.6036555,-46.6669175
8839,5600000,5400.0,316,4,5,4,5,0,0,1,0,Moema/São Paulo,-23.6077328,-46.6560869
8840,2067000,1000.0,125,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6028399,-46.667372
8841,5750000,4500.0,306,4,5,4,5,0,0,1,0,Moema/São Paulo,-23.6022054,-46.6598824
8842,730000,1150.0,86,2,1,0,1,0,1,0,0,Moema/São Paulo,-23.6116757,-46.6616369
8843,700000,1729.0,70,2,2,0,1,1,1,0,0,Moema/São Paulo,-23.6063888,-46.6557232
8844,650000,668.0,70,2,3,2,1,0,0,1,0,Moema/São Paulo,-23.6038001,-46.6679546
8845,330000,416.0,32,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.6019124,-46.67055
8846,2950000,2800.0,172,2,3,2,3,0,1,0,0,Moema/São Paulo,-23.5999624,-46.6654731
8847,680000,1670.0,87,3,2,1,1,0,0,0,0,Moema/São Paulo,-23.6119925,-46.6623259
8848,980000,1650.0,100,3,4,3,2,1,0,1,0,Moema/São Paulo,-23.610695,-46.6612937
8849,990000,1736.0,125,3,2,1,2,0,1,0,0,Moema/São Paulo,-23.6098709,-46.6624768
8850,1150000,1350.0,110,3,2,1,2,0,1,1,0,Moema/São Paulo,-23.6027884,-46.6680605
8851,890000,1500.0,80,2,2,1,2,0,1,1,0,Moema/São Paulo,-23.6056248,-46.6586717
8852,920000,1200.0,100,2,1,0,1,1,0,0,0,Moema/São Paulo,-23.602056,-46.6705408
8853,2120000,1981.0,114,2,2,1,2,0,0,1,0,Moema/São Paulo,-23.5997553,-46.6697419
8854,430000,550.0,42,1,2,0,1,0,0,0,0,Moema/São Paulo,-23.6069357,-46.6644182
8855,3770000,4040.0,257,3,4,3,4,0,0,1,0,Moema/São Paulo,-23.5995651,-46.660746
8856,500000,520.0,42,1,1,0,1,1,0,1,0,Moema/São Paulo,-23.6088111,-46.6625344
8857,3119960,2534.472744263253,172,4,3,2,3,0,0,1,0,Moema/São Paulo,-23.6049594355,-46.6633639
8858,1800000,1900.0,172,4,4,3,2,0,1,1,0,Moema/São Paulo,-23.6049423,-46.6664912
8859,1500000,1469.6761556525807,142,4,3,2,3,0,0,1,0,Moema/São Paulo,-23.6112152,-46.6574559
8860,1250000,2100.0,142,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6065409,-46.6670268
8861,500000,550.0,55,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.5988193,-46.6613891
8862,440000,800.0,47,1,1,0,1,0,0,1,0,Moema/São Paulo,-23.6051367,-46.6697599
8863,1150000,1192.0,145,2,2,1,1,0,0,1,0,Moema/São Paulo,-23.6049594355,-46.6690003305
8864,2590000,1700.0,165,4,3,2,4,0,0,1,0,Moema/São Paulo,-23.5997697,-46.6658232
8865,1300000,1600.0,139,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6110257,-46.6612809
8866,1600000,1342.0,144,2,3,2,2,0,0,1,0,Moema/São Paulo,-23.6076639,-46.6626801
8867,1345000,1754.0,146,3,2,1,1,0,1,0,0,Moema/São Paulo,-23.6065409,-46.6670268
8868,1890000,2800.0,208,4,4,3,5,0,1,1,0,Moema/São Paulo,-23.6119178,-46.6606717
8869,1030000,1800.0,120,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6076139,-46.6545757
8870,710000,798.0,70,2,2,1,1,0,1,0,0,Moema/São Paulo,-23.6125696,-46.6632526
8871,1272000,1156.529892728084,100,3,2,1,1,0,0,0,0,Moema/São Paulo,-23.6049594355,-46.6633639
8872,850000,1100.0,86,2,3,2,1,0,0,0,0,Moema/São Paulo,-23.6040448,-46.6664328
8873,1350000,1250.0,110,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6049167,-46.6622735
8874,390000,700.0,45,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.6013769,-46.6618427
8875,829000,1015.0,90,3,2,1,1,0,0,0,0,Moema/São Paulo,-23.604856,-46.6573901
8876,700000,1151.0,78,3,2,1,1,0,0,0,0,Moema/São Paulo,-23.6093667,-46.6592744
8877,740000,770.0,80,2,2,0,1,0,0,0,0,Moema/São Paulo,-23.6024573,-46.6694778
8878,760000,1150.0,78,2,2,1,1,0,0,0,0,Moema/São Paulo,-23.5053909,-46.6227832
8879,900000,1100.0,80,2,1,0,1,0,0,1,0,Moema/São Paulo,-23.6041196,-46.6643008
8880,636000,800.0,60,2,2,1,1,0,0,1,0,Moema/São Paulo,-23.6113373,-46.6623979
8881,2500000,2000.0,220,4,4,3,4,0,0,1,0,Moema/São Paulo,-23.6038428,-46.6705131
8882,1700000,1500.0,124,4,4,3,2,0,0,1,0,Moema/São Paulo,-23.6008274,-46.6725488
8883,700000,1150.0,78,3,2,1,1,0,0,0,0,Moema/São Paulo,-23.6093667,-46.6592744
8884,6000000,3000.0,288,3,4,3,5,0,0,1,0,Moema/São Paulo,-23.6102281,-46.6600813
8885,2650000,2644.0,173,2,3,2,3,0,0,1,0,Moema/São Paulo,-23.6003545,-46.6719456
8886,2890000,2444.948966973168,182,4,4,3,4,0,0,1,0,Moema/São Paulo,-23.6032159,-46.6673654
8887,1050000,1540.0,105,3,2,1,2,0,0,1,0,Moema/São Paulo,-23.6091999,-46.6634719
8888,3600000,2200.0,181,3,4,3,3,1,0,1,0,Moema/São Paulo,-23.6034412,-46.6638856
8889,6950000,5000.0,302,4,5,4,5,0,0,1,0,Moema/São Paulo,-23.5983725,-46.6664412
8890,4000000,4500.0,298,4,5,4,5,0,0,1,0,Moema/São Paulo,-23.6002441,-46.6646246
8891,960000,1126.0,73,1,2,1,2,0,1,1,0,Moema/São Paulo,-23.6056086,-46.6613576
8892,2149000,1100.0,158,3,4,3,3,1,0,1,0,Moema/São Paulo,-23.6103680602,-46.6633222923
8893,500000,812.0,45,1,1,0,1,0,0,1,0,Moema/São Paulo,-23.607136,-46.6604278
8894,3200000,3081.0,255,4,5,4,4,1,0,1,0,Moema/São Paulo,-23.6080159,-46.6570819
8895,440000,600.0,45,1,1,0,1,0,0,1,0,Moema/São Paulo,-23.6067682,-46.6587455
8896,1250000,1325.3622723878389,142,3,2,1,2,0,0,0,0,Moema/São Paulo,-23.6065409,-46.6670268
8897,500000,812.0,50,1,2,1,1,0,1,1,0,Moema/São Paulo,-23.6049594355,-46.6633639
8898,3500000,2300.0,214,3,4,3,4,0,0,1,0,Moema/São Paulo,-23.6078541,-46.6572232
8899,1150000,1950.0,150,3,2,1,2,0,0,0,0,Moema/São Paulo,-23.608218,-46.6578798
8900,440000,511.0,45,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.6049594355,-46.6633639
8901,3200000,2300.0,173,3,4,3,3,1,1,1,0,Moema/São Paulo,-23.6000751,-46.6716663
8902,650000,800.0,88,2,1,0,1,0,1,0,0,Moema/São Paulo,-23.6150653,-46.6589239
8903,700000,690.0,76,2,2,0,1,0,1,0,0,Moema/São Paulo,-23.6031279,-46.6709368
8904,1640000,1600.0,154,3,2,1,2,0,1,1,0,Moema/São Paulo,-23.6073637,-46.6583578
8905,425000,700.0,40,1,1,0,1,0,0,0,0,Moema/São Paulo,-23.609194,-46.6626818
8906,2150000,1100.0,127,3,2,1,2,1,0,1,0,Moema/São Paulo,-23.6043222,-46.6607536
8907,6800000,5151.525914192149,286,4,5,4,4,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5591963,-46.6993554
8908,1650000,1550.0,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5383484,-46.7163037
8909,954000,1200.0,106,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5402332,-46.7156066
8910,945000,1200.0,106,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5402332,-46.7156066
8911,1580000,2500.0,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5418461,-46.7192089
8912,820000,813.0,78,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.540783,-46.7151159
8913,3200000,1700.0,167,3,4,3,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.54329965,-46.71518555
8914,750000,700.0,80,2,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,-23.5379196,-46.7179128
8915,580000,585.0,34,1,1,0,1,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5547932,-46.6968645
8916,950000,996.5867541383893,106,3,2,1,2,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5396329,-46.7130905
8917,2000000,3300.0,205,3,2,1,3,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5522763,-46.7199012
8918,2200000,3300.0,205,3,2,1,3,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5522763,-46.7199012
8919,4450000,4500.0,286,4,5,4,4,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5591963,-46.6993554
8920,1500000,1300.0,120,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.548745,-46.6925467
8921,2200000,3300.0,180,3,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5522763,-46.7199012
8922,530000,700.0,49,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5378619,-46.7194517
8923,550000,800.0,63,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5407094,-46.7142671
8924,375000,358.0,63,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5423554,-46.716605
8925,970000,1100.0,105,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5396609,-46.713438
8926,1290000,1740.0,120,3,2,1,3,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5437715,-46.7218043
8927,3800000,3393.8261719599504,280,4,4,3,4,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5507825,-46.6984545
8928,690000,750.0,90,3,1,0,1,1,0,0,0,Alto de Pinheiros/São Paulo,-23.5392826,-46.7161162
8929,3850000,4892.233721746179,620,4,5,4,5,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5367747,-46.7127925
8930,1126300,800.0,92,3,2,1,1,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5386877,-46.7183192
8931,1100000,1300.0,124,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,-23.537296,-46.7155013
8932,980000,950.0,103,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5264152,-46.7075301
8933,940000,1180.0,100,3,1,0,2,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5402332,-46.7156066
8934,439493,568.0,56,2,1,0,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5365277,-46.7189269
8935,7559420,5983.224647446404,377,3,4,3,4,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5495056,-46.717449
8936,2800000,825.0,200,2,1,0,2,0,0,0,0,Alto de Pinheiros/São Paulo,-23.54329965,-46.71518555
8937,1300000,1500.0,114,3,2,1,3,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5372388,-46.7145101
8938,1400000,1351.4399352176665,128,2,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5388794,-46.7133774
8939,5500000,5539.0,359,4,5,4,5,0,0,1,0,Alto de Pinheiros/São Paulo,-23.54329965,-46.71518555
8940,1300000,1000.0,125,3,2,1,2,1,0,0,0,Alto de Pinheiros/São Paulo,-23.5423911,-46.703317
8941,900000,1500.0,90,2,3,2,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.551747,-46.6982752
8942,2916530,2646.11774816149,225,3,4,3,3,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5422505,-46.7063216
8943,1400000,1300.0,156,3,2,1,2,0,1,0,0,Alto de Pinheiros/São Paulo,-23.5398459,-46.7163266
8944,435000,800.0,49,2,1,0,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5378556,-46.7193826
8945,970000,1200.0,83,2,3,2,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.539791,-46.7136403
8946,1700000,1900.0,125,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,-23.552211,-46.7199166
8947,1372910,1400.0,125,3,4,3,3,1,0,1,0,Alto de Pinheiros/São Paulo,-23.536472,-46.7163831
8948,980000,1075.0,104,3,2,1,1,1,0,0,0,Alto de Pinheiros/São Paulo,-23.5456019,-46.7009934
8949,7521000,2500.0,377,6,7,6,4,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5495056,-46.717449
8950,7000000,4500.0,400,4,5,4,5,0,1,1,0,Alto de Pinheiros/São Paulo,-23.5605148,-46.7008639
8951,1290000,2450.0,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.54329965,-46.71518555
8952,555700,440.4884187528578,30,1,1,0,1,0,0,1,0,Alto de Pinheiros/São Paulo,-23.54329965,-46.71518555
8953,850000,1700.0,107,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5379196,-46.7179128
8954,2600000,3300.0,184,3,2,1,3,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5522763,-46.7199012
8955,2200000,2098.508935273066,194,3,4,3,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5601585,-46.7002101
8956,3400000,3132.6686251718547,273,4,5,4,3,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5433149,-46.7037961
8957,6500000,2900.0,319,3,4,3,4,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5605148,-46.7008639
8958,1950000,2970.0,222,4,5,4,3,1,0,1,0,Alto de Pinheiros/São Paulo,-23.5318331,-46.7173216
8959,7200000,8920.0,387,4,5,4,4,0,0,0,0,Alto de Pinheiros/São Paulo,-23.557159,-46.692755
8960,779000,750.0,93,2,3,2,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5346669,-46.7188043
8961,1580000,1520.178788806514,143,3,4,3,3,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5394378,-46.717294
8962,5500000,2700.0,253,4,5,4,4,1,1,1,0,Alto de Pinheiros/São Paulo,-23.5629597,-46.698235
8963,480000,480.0,76,3,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5423554,-46.716605
8964,1100000,850.0,83,2,2,1,1,0,0,0,0,Alto de Pinheiros/São Paulo,-23.5398084,-46.7137682
8965,1285000,2470.0,165,3,2,1,2,0,0,1,0,Alto de Pinheiros/São Paulo,-23.5418485,-46.7189771
8966,1100000,1300.0,122,3,2,1,2,1,0,1,0,Alto de Pinheiros/São Paulo,-23.537296,-46.7155013
8967,850000,850.0,120,3,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5347169,-46.6776249
8968,799000,1669.0,124,3,3,2,1,0,0,0,0,Perdizes/São Paulo,-23.5389885,-46.6712015
8969,950000,900.0,105,3,2,1,2,0,1,1,0,Perdizes/São Paulo,-23.5293346,-46.6889696
8970,3800000,2700.0,258,4,5,4,4,1,0,1,0,Perdizes/São Paulo,-23.544461,-46.6879067
8971,570000,480.0,40,1,2,1,1,0,1,0,0,Perdizes/São Paulo,-23.5312824,-46.6660213
8972,960000,933.2042613215306,90,3,2,1,2,1,0,1,0,Perdizes/São Paulo,-23.5259145,-46.6896604
8973,564750,697.0,63,2,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5225573,-46.6595326
8974,1020000,1032.6724509433016,105,3,2,1,3,0,0,1,0,Perdizes/São Paulo,-23.5358501,-46.6802777
8975,535000,380.0,58,2,1,0,1,0,0,0,0,Perdizes/São Paulo,-23.5320955,-46.6774833
8976,710000,960.0,72,3,2,1,1,0,0,1,0,Perdizes/São Paulo,-23.535736,-46.6774852
8977,530000,150.0,80,2,1,0,0,0,0,0,0,Perdizes/São Paulo,-23.5393599,-46.668369
8978,960000,1200.0,134,3,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5401604,-46.6702041
8979,640000,900.0,90,3,2,1,1,0,0,1,0,Perdizes/São Paulo,-23.5304997,-46.6640236
8980,901000,1415.0,98,3,3,2,2,0,0,1,0,Perdizes/São Paulo,-23.5331445,-46.6844115
8981,1500000,1400.0,128,4,4,3,2,0,0,1,0,Perdizes/São Paulo,-23.5340109,-46.6646263
8982,700000,500.0,73,2,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5379468,-46.6793165
8983,585000,558.0,69,2,1,0,1,0,0,0,0,Perdizes/São Paulo,-23.5419578,-46.6749786
8984,380000,1100.0,62,1,2,0,1,1,0,0,0,Perdizes/São Paulo,-23.5290453,-46.6867315
8985,1000000,3000.0,170,3,4,3,3,0,0,1,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
8986,615000,950.0,88,3,2,1,1,0,0,1,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
8987,750000,892.0,83,2,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
8988,895000,972.0,110,3,2,1,1,0,0,1,0,Perdizes/São Paulo,-23.5326172,-46.6661905
8989,2000000,2298.0,220,3,4,3,3,1,1,1,0,Perdizes/São Paulo,-23.535425,-46.6645452
8990,1590000,1971.1369665863033,246,4,3,2,4,0,0,1,0,Perdizes/São Paulo,-23.5341605,-46.6789564
8991,668000,1100.0,86,3,1,0,1,1,0,0,0,Perdizes/São Paulo,-23.5424599,-46.6848458
8992,1250000,2650.0,142,3,3,2,2,0,1,1,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
8993,2450000,3384.0,226,4,4,3,3,0,0,1,0,Perdizes/São Paulo,-23.539317,-46.681355
8994,650000,1008.0,98,3,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
8995,648800,670.0,80,3,1,0,1,0,1,0,0,Perdizes/São Paulo,-23.5420614,-46.674835
8996,792000,1300.0,105,3,2,1,2,0,1,0,0,Perdizes/São Paulo,-23.5325125,-46.6764949
8997,415000,500.0,55,2,1,0,0,1,0,0,0,Perdizes/São Paulo,-23.5401809,-46.680739
8998,575000,715.2830716030433,91,2,2,1,2,0,0,0,0,Perdizes/São Paulo,-23.5334965,-46.6665891
8999,425000,511.99559789537875,64,2,1,0,0,0,0,0,0,Perdizes/São Paulo,-23.5430295,-46.6842695
9000,560000,660.0,72,2,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5339445,-46.6802062
9001,415000,670.0,30,1,2,1,1,0,0,1,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
9002,2100000,1800.0,157,4,5,2,2,0,0,1,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
9003,750000,1053.0,98,3,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5370007,-46.6675967
9004,700000,1200.0,89,2,1,0,1,0,0,0,0,Perdizes/São Paulo,-23.5381849,-46.6669834
9005,740000,1012.0,72,3,2,1,2,0,0,1,0,Perdizes/São Paulo,-23.5381317,-46.6861724
9006,600000,730.0,50,2,2,1,1,1,0,0,0,Perdizes/São Paulo,-23.5366584,-46.6836667
9007,849800,1270.0,103,3,2,1,2,0,0,1,0,Perdizes/São Paulo,-23.5373555,-46.679491
9008,780000,1033.0,95,3,2,1,2,0,0,1,0,Perdizes/São Paulo,-23.5381317,-46.6861724
9009,1380000,2300.0,174,4,3,2,3,0,0,0,0,Perdizes/São Paulo,-23.5336439,-46.6821326
9010,2590000,2388.471450804297,209,4,3,2,5,0,0,0,0,Perdizes/São Paulo,-23.533033,-46.67824
9011,5500000,3300.0,307,4,5,4,7,0,0,0,0,Perdizes/São Paulo,-23.5372252,-46.669922
9012,790000,1117.0,102,3,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5336277,-46.675914
9013,1180000,2200.0,145,4,5,4,2,0,0,1,0,Perdizes/São Paulo,-23.5334646,-46.6821207
9014,3192000,2400.0,224,3,4,3,4,0,0,1,0,Perdizes/São Paulo,-23.5316845,-46.6666312
9015,1000000,1368.0,125,3,2,1,1,0,0,0,0,Perdizes/São Paulo,-23.5348906,-46.6688228
9016,700000,739.8959176340435,80,3,2,1,1,1,0,0,0,Perdizes/São Paulo,-23.5408597,-46.6799452
9017,5320000,3200.0,270,3,4,3,4,0,0,1,0,Perdizes/São Paulo,-23.535472300000002,-46.67824
9018,1450000,2350.0,170,4,3,2,2,0,0,1,0,Perdizes/São Paulo,-23.5347929,-46.6711947
9019,900000,1150.0,140,3,2,1,2,0,1,0,0,Perdizes/São Paulo,-23.5338729,-46.6734772
9020,755000,840.0,80,3,1,0,1,0,0,1,0,Perdizes/São Paulo,-23.5389665,-46.6808899
9021,2550000,2200.0,240,4,3,2,3,0,1,1,0,Perdizes/São Paulo,-23.5356097,-46.682739
9022,999000,950.0,86,3,2,1,2,0,0,1,0,Perdizes/São Paulo,-23.5349057,-46.6830434
9023,850000,600.0,112,3,1,0,1,0,0,0,0,Perdizes/São Paulo,-23.536674,-46.6671099
9024,1160000,967.0,131,3,2,1,1,0,1,1,0,Perdizes/São Paulo,-23.5326172,-46.6661905
9025,1200000,1250.0,83,2,2,1,2,1,0,1,0,Perdizes/São Paulo,-23.5326979,-46.6656492
9026,1360000,800.0,170,3,2,1,2,1,0,0,0,Perdizes/São Paulo,-23.5209598541,-46.6612281799
9027,1330000,1600.0,155,4,2,1,3,0,0,0,0,Perdizes/São Paulo,-23.5283864,-46.680829
9028,1500000,1800.0,156,3,2,1,2,1,0,1,0,Perdizes/São Paulo,-23.5369416,-46.663518
9029,420000,675.0,55,2,1,0,1,0,0,0,0,Perdizes/São Paulo,-23.534507,-46.6856719
9030,798000,1200.0,84,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5630071,-46.6811043
9031,379000,390.0,68,1,2,1,0,0,0,1,0,Pinheiros/São Paulo,-23.5662552,-46.6869009
9032,840000,1200.0,96,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5631888,-46.6772897
9033,599000,659.9821562490101,75,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,-23.5687453,-46.7002232
9034,900000,450.0,72,2,2,1,1,0,0,1,0,Pinheiros/São Paulo,-23.5619746,-46.6748447
9035,630000,574.1445055526654,51,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5560108,-46.6790613
9036,790000,866.0,103,2,2,1,1,1,0,0,0,Pinheiros/São Paulo,-23.5667008,-46.6880689
9037,705000,617.4386705320879,51,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5560108,-46.6790613
9038,590000,740.0,48,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,-23.5615126,-46.6861646
9039,850000,600.0,68,2,3,2,2,0,0,1,0,Pinheiros/São Paulo,-23.5605884,-46.6791598
9040,700000,1050.0,80,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,-23.556253,-46.680618
9041,689000,840.0,80,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5545647,-46.6789471
9042,505000,840.0,39,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5671647,-46.6918462
9043,510000,715.0,39,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5671647,-46.6918462
9044,690000,970.0,93,3,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5727848,-46.6985855
9045,524799,370.0,35,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,-23.5687453,-46.7002232
9046,900000,1015.2680730868118,117,3,2,1,1,1,0,0,0,Pinheiros/São Paulo,-23.5565166,-46.6745435
9047,265999,277.57910407935725,31,1,1,0,0,1,0,0,1,Pinheiros/São Paulo,-23.5608035,-46.6744895
9048,1982000,1800.0,160,4,4,3,2,1,0,0,1,Pinheiros/São Paulo,-23.5508552,-46.6800049
9050,1590000,1100.0,120,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,-23.5596989,-46.6890923
9051,1500000,1411.0,70,2,1,0,1,0,1,1,0,Pinheiros/São Paulo,-23.5562827,-46.6755133
9052,425000,450.0,41,1,1,0,1,1,0,0,0,Pinheiros/São Paulo,-23.5567928,-46.6759998
9053,629000,680.0,50,2,2,1,1,0,0,1,0,Pinheiros/São Paulo,-23.5667283219,-46.6851018918
9054,2650000,2862.0,191,4,5,4,4,0,0,1,0,Pinheiros/São Paulo,-23.5602579,-46.6737416
9055,980000,1300.0,125,1,2,1,2,0,0,1,0,Pinheiros/São Paulo,-23.5610411,-46.683305
9056,730000,856.0,83,2,1,0,1,1,0,0,0,Pinheiros/São Paulo,-23.5053909,-46.6227832
9057,730000,20.0,78,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,-23.5053909,-46.6227832
9058,1200000,980.0,94,3,2,1,2,0,0,1,0,Pinheiros/São Paulo,-23.5648521,-46.6837386
9059,650000,860.0,67,2,1,0,1,0,0,1,0,Pinheiros/São Paulo,-23.5002428,-46.6276118
9060,1550000,1100.0,110,2,2,1,2,0,1,1,0,Pinheiros/São Paulo,-23.5610411,-46.6854455
9061,450000,900.0,57,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,-23.5594143,-46.6824274
9062,420000,491.8205581932218,60,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5630176,-46.6988865
9063,498000,600.0,42,1,1,0,1,0,0,1,0,Pinheiros/São Paulo,-23.5624814,-46.6895568
9064,650000,350.0,52,1,2,1,1,0,0,1,0,Pinheiros/São Paulo,-23.5619746,-46.6748447
9065,650000,764.0,48,2,2,1,1,1,0,1,0,Pinheiros/São Paulo,-23.5535493,-46.6746843
9066,760000,1450.0,113,2,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5656642,-46.6868951
9067,812500,400.0,65,2,2,1,1,0,0,1,0,Pinheiros/São Paulo,-23.5619746,-46.6748447
9068,660000,1022.0,70,2,1,0,1,1,0,1,0,Pinheiros/São Paulo,-23.5670623,-46.6791917
9072,650000,550.0,74,2,1,0,1,1,0,0,0,Pinheiros/São Paulo,-23.554577,-46.6780414
9073,430000,570.0,45,1,1,0,1,0,0,0,0,Pinheiros/São Paulo,-23.5631083,-46.6827667
