,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,mean_price/m,std_price/m,district_class
3621,6500,1701.0,155,3,3,2,3,0,0,0,34.69009028732308,18.39883468281598,B
3622,8000,2100.0,180,3,4,3,3,0,0,1,33.75312602762508,16.082795223611875,B
3623,6000,3900.0,220,4,5,4,3,0,0,1,45.89479997521935,25.921612333582427,B
3624,20000,4800.0,470,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
3625,7000,1301.0,145,2,2,1,3,0,0,1,31.98649897940333,14.386608380317087,B
3626,16000,3161.0,230,3,2,1,2,1,1,0,37.378971594296566,22.385512356878106,B
3627,9000,2741.0,250,4,2,1,2,0,0,0,38.18083078314446,16.497500901577165,B
3628,10000,1395.0,113,2,3,2,2,0,0,1,31.98361367873975,16.256562568320263,B
3629,3500,1711.0,183,3,2,1,1,0,0,0,33.75312602762508,16.082795223611875,B
3630,18000,5000.0,360,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
3631,3600,1155.0,87,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,B
3632,7500,3310.0,250,4,3,2,3,0,0,0,38.18083078314446,16.497500901577165,B
3633,7000,4000.0,360,3,4,3,2,1,0,0,41.880293863537645,28.60353166508718,B
3634,22000,3100.0,223,3,2,1,2,0,1,0,45.89479997521935,25.921612333582427,B
3635,6000,1150.0,110,2,2,1,1,0,1,0,31.98361367873975,16.256562568320263,B
3636,6000,1671.0,100,3,2,1,1,0,1,0,35.70183671780869,21.894769921815232,B
3637,6000,1300.0,138,3,2,1,1,0,0,0,33.524205866749334,19.112767705525528,B
3638,2000,1203.0,37,1,2,1,1,0,1,1,57.232647234429116,30.03211462514222,B
3639,4000,2700.0,111,2,2,1,1,0,0,0,31.98361367873975,16.256562568320263,B
3640,1000,500.0,70,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,C
3641,1000,360.0,52,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,C
3642,1040,460.0,59,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,C
3643,5500,1250.0,110,3,2,1,2,0,0,1,31.98361367873975,16.256562568320263,B
3644,3700,808.0,65,2,1,0,1,0,0,1,30.058304914488353,15.139146507512537,B
3645,8000,1600.0,160,3,4,3,3,0,0,1,36.49060220000419,20.20899308334636,B
3646,6000,1100.0,104,3,2,1,3,0,0,1,35.70183671780869,21.894769921815232,B
3647,4000,1050.0,95,2,2,1,2,0,0,0,31.010996311706176,17.639604246052702,B
3648,15000,3502.0,225,3,4,3,4,1,0,1,45.89479997521935,25.921612333582427,B
3649,4800,1478.0,115,2,2,1,2,1,1,1,31.98361367873975,16.256562568320263,B
3650,2800,900.0,80,3,1,0,1,0,0,1,29.96586380462771,14.511229657479197,B
3651,2300,780.0,42,1,2,1,1,0,0,1,36.99486182214457,21.366743561269978,B
3652,5500,1220.0,110,3,2,1,2,1,0,1,31.98361367873975,16.256562568320263,B
3653,3900,1521.0,113,3,2,1,3,0,0,0,31.98361367873975,16.256562568320263,B
3654,3500,900.0,72,2,1,0,1,0,0,1,29.89023813563203,15.687458326582117,B
3655,20000,3331.0,245,4,5,4,4,0,1,1,44.611776256408795,23.028738629822744,A
3656,4655,1077.0,70,2,3,2,1,0,1,1,29.89023813563203,15.687458326582117,B
3657,10000,1900.0,156,3,4,3,3,0,1,1,34.69009028732308,18.39883468281598,B
3658,10500,1880.0,200,3,2,1,2,0,0,0,39.81810913458242,27.585220129970715,B
3659,5000,1047.624983065641,94,2,2,1,2,0,1,0,31.010996311706176,17.639604246052702,B
3660,3250,820.0,95,3,2,1,1,0,1,0,31.010996311706176,17.639604246052702,B
3661,25000,7500.0,627,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
3662,5500,1150.0,110,4,2,1,2,0,0,1,31.98361367873975,16.256562568320263,B
3663,13000,2300.0,204,3,4,3,3,0,0,1,39.81810913458242,27.585220129970715,B
3664,15000,2682.0,220,3,5,4,3,1,1,1,45.89479997521935,25.921612333582427,B
3665,7000,2799.0,182,3,3,2,3,1,0,1,33.75312602762508,16.082795223611875,B
3666,8000,2100.0,180,4,2,1,3,0,0,1,33.75312602762508,16.082795223611875,B
3667,40000,6300.0,346,4,4,3,4,0,0,0,41.880293863537645,28.60353166508718,A
3668,3700,1950.0,150,3,2,1,2,0,0,1,34.69009028732308,18.39883468281598,C
3669,10000,2280.0,235,4,5,4,4,0,1,1,37.378971594296566,22.385512356878106,B
3670,6000,1380.0,168,4,2,1,2,0,0,1,36.49060220000419,20.20899308334636,B
3671,3500,1400.0,110,3,2,1,1,0,0,0,31.98361367873975,16.256562568320263,B
3672,15000,2569.0,232,4,1,2,3,0,0,0,37.378971594296566,22.385512356878106,B
3673,8000,1600.0,179,3,4,3,3,0,0,1,35.02787001699507,15.374796197330195,B
3674,3000,2034.4724492068333,220,3,4,3,2,0,0,1,45.89479997521935,25.921612333582427,B
3675,3350,719.2188807662942,68,2,2,1,1,0,1,1,30.058304914488353,15.139146507512537,B
3676,4800,1400.0,90,2,2,1,2,1,0,0,31.010996311706176,17.639604246052702,B
3677,10900,1890.0,104,1,2,1,1,0,1,1,35.70183671780869,21.894769921815232,B
3678,2000,587.0,48,1,1,0,1,1,0,1,36.99486182214457,21.366743561269978,B
3679,14000,1400.0,165,2,3,2,2,1,1,1,36.49060220000419,20.20899308334636,B
3680,4000,2900.0,155,3,2,1,3,0,0,0,34.69009028732308,18.39883468281598,B
3681,4500,1121.0,94,3,2,1,2,0,1,1,31.010996311706176,17.639604246052702,B
3682,15000,2569.0,240,4,3,2,3,0,0,1,44.611776256408795,23.028738629822744,B
3683,5000,2000.0,210,4,3,2,3,0,0,1,41.23008367311226,17.673197775061375,B
3684,8000,2000.0,128,2,2,1,3,0,0,1,32.40567356380175,15.23699701490716,B
3685,4630,1624.0,120,3,2,1,2,0,0,1,32.40567356380175,15.23699701490716,B
3686,3300,768.9480319932571,74,3,2,1,1,0,0,1,29.89023813563203,15.687458326582117,B
3687,3500,756.0,56,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,B
3688,35000,3800.0,335,3,4,3,4,0,1,1,41.880293863537645,28.60353166508718,B
3689,30000,5180.0,367,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
3690,2000,770.0,47,1,1,0,1,1,0,1,36.99486182214457,21.366743561269978,B
3691,2600,500.0,32,1,1,0,1,1,0,0,57.232647234429116,30.03211462514222,B
3692,5000,3600.0,230,4,4,3,3,0,0,0,37.378971594296566,22.385512356878106,B
3693,2250,1400.0,110,3,2,1,1,0,0,0,31.98361367873975,16.256562568320263,B
3694,7500,3000.0,190,4,4,3,3,0,0,1,33.50068376650558,17.87443028654088,B
3695,11000,2345.0,196,4,3,2,3,0,0,1,33.50068376650558,17.87443028654088,B
3696,18000,4600.0,226,4,5,4,4,0,0,1,45.89479997521935,25.921612333582427,B
3697,8000,3000.0,270,4,3,2,3,1,0,0,36.45910321751088,16.72109857142949,B
3698,8329,3081.0,257,4,5,4,4,0,0,0,38.18083078314446,16.497500901577165,B
3699,14000,2700.0,194,4,3,2,4,0,0,1,33.50068376650558,17.87443028654088,B
3700,15000,5500.0,340,4,4,3,4,0,0,0,41.880293863537645,28.60353166508718,B
3701,15000,2057.0,204,2,3,2,3,1,0,1,39.81810913458242,27.585220129970715,B
3702,3400,2750.0,100,2,2,1,1,0,1,1,35.70183671780869,21.894769921815232,B
3703,3000,522.2023065294742,48,1,2,1,1,0,1,1,36.99486182214457,21.366743561269978,B
3704,3700,810.7282357465543,76,2,2,1,1,0,0,1,29.89023813563203,15.687458326582117,B
3705,3500,728.2922559702457,68,2,2,1,1,0,1,1,30.058304914488353,15.139146507512537,B
3706,2500,995.0,60,2,1,0,1,1,0,0,30.058304914488353,15.139146507512537,B
3707,10000,2656.0,220,4,4,3,4,0,0,1,45.89479997521935,25.921612333582427,A
3708,2200,700.0,48,1,1,0,1,0,0,1,36.99486182214457,21.366743561269978,B
3709,2800,800.0,84,3,1,0,1,0,0,1,29.96586380462771,14.511229657479197,B
3710,2900,540.0,43,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,B
3711,2800,550.0,85,2,1,0,1,0,0,0,29.96586380462771,14.511229657479197,B
3712,2800,700.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
3713,3500,550.0,87,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,B
3714,3000,660.0,79,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,B
3715,4500,650.0,66,2,1,0,1,0,0,0,30.058304914488353,15.139146507512537,B
3716,3300,645.0,100,2,1,0,1,0,0,0,35.70183671780869,21.894769921815232,B
3717,4000,600.0,104,2,1,0,1,0,0,0,35.70183671780869,21.894769921815232,B
3718,2700,980.0,32,1,1,0,1,0,1,1,57.232647234429116,30.03211462514222,B
3719,5000,1000.0,130,3,2,1,2,0,0,0,33.524205866749334,19.112767705525528,B
3720,1900,509.0,40,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,B
3721,12000,960.0,140,4,3,2,2,0,0,1,31.98649897940333,14.386608380317087,B
3722,2100,430.0,40,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,B
3723,1900,430.0,40,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,B
3724,13000,2000.0,255,4,5,4,4,0,0,1,38.18083078314446,16.497500901577165,B
3725,8000,4200.0,510,4,5,4,3,0,0,1,41.880293863537645,28.60353166508718,B
3726,19900,7800.0,880,4,4,4,4,1,0,0,41.880293863537645,28.60353166508718,B
3727,5500,2200.0,192,3,4,3,3,0,0,1,33.50068376650558,17.87443028654088,B
3728,1800,1105.0,100,3,2,1,3,0,0,1,35.70183671780869,21.894769921815232,B
3729,1900,1522.0,129,3,2,1,2,0,0,1,32.40567356380175,15.23699701490716,B
3730,3950,2350.0,184,3,4,3,4,0,0,1,33.75312602762508,16.082795223611875,C
3731,1700,721.0,68,3,2,1,2,0,0,0,30.058304914488353,15.139146507512537,C
3732,3500,890.0,64,2,2,1,2,0,0,1,30.058304914488353,15.139146507512537,B
3733,2000,1012.0,96,3,2,1,2,0,0,0,31.010996311706176,17.639604246052702,B
3734,3600,1800.0,176,3,4,3,3,1,0,1,35.02787001699507,15.374796197330195,B
3735,4000,2900.0,289,4,5,4,4,0,0,1,50.08956592534053,38.271566952717365,C
3736,3800,1795.0,175,3,4,3,4,0,0,0,35.02787001699507,15.374796197330195,B
3737,3400,1450.0,132,3,4,3,2,0,0,0,33.524205866749334,19.112767705525528,C
3738,5000,1600.0,177,4,4,3,3,0,0,1,35.02787001699507,15.374796197330195,C
3739,4500,1700.0,177,3,4,3,4,0,0,0,35.02787001699507,15.374796197330195,C
3740,1300,2435.0,208,4,3,2,3,0,0,1,39.81810913458242,27.585220129970715,B
3741,9000,2500.0,180,3,4,3,4,0,0,0,33.75312602762508,16.082795223611875,B
3742,2500,1600.0,140,3,3,2,3,0,0,1,31.98649897940333,14.386608380317087,B
3743,1500,600.0,70,3,2,1,1,0,0,1,29.89023813563203,15.687458326582117,B
3744,1200,748.0,48,1,2,1,2,0,1,1,36.99486182214457,21.366743561269978,B
3745,1500,860.0,70,2,2,1,2,0,0,1,29.89023813563203,15.687458326582117,B
3746,4000,645.0,126,4,3,1,2,1,0,1,32.40567356380175,15.23699701490716,B
3747,2300,900.0,86,2,1,0,2,0,0,1,29.96586380462771,14.511229657479197,B
3748,4350,882.0,104,3,2,1,2,0,0,1,35.70183671780869,21.894769921815232,C
3749,2700,698.0,55,1,2,1,1,0,0,1,29.32834936571854,14.841037015136015,B
3750,2000,1700.0,100,3,2,1,2,0,0,0,35.70183671780869,21.894769921815232,C
3751,9000,4583.0,510,4,5,4,3,0,0,1,41.880293863537645,28.60353166508718,B
3752,8000,2997.0,282,4,5,4,4,0,0,1,50.08956592534053,38.271566952717365,B
3753,9000,1800.0,250,4,5,4,4,1,0,1,38.18083078314446,16.497500901577165,C
3754,1500,850.0,72,3,2,1,2,0,0,1,29.89023813563203,15.687458326582117,C
3755,12000,2600.0,221,4,4,3,4,1,1,1,45.89479997521935,25.921612333582427,B
3756,10000,2600.0,261,3,4,3,4,0,0,1,48.46888237156212,23.349357710032713,C
3757,2100,1550.0,125,4,2,1,2,0,0,1,32.40567356380175,15.23699701490716,B
3758,1600,1500.0,99,1,2,1,3,0,1,1,31.010996311706176,17.639604246052702,C
3759,3000,1850.0,163,3,4,3,3,1,1,1,36.49060220000419,20.20899308334636,B
3760,3500,2000.0,210,4,3,2,3,0,0,1,41.23008367311226,17.673197775061375,B
3761,4000,900.0,96,1,2,1,2,0,0,1,31.010996311706176,17.639604246052702,B
3762,1700,390.0,45,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,B
3763,8500,2450.0,193,3,4,3,0,0,0,0,33.50068376650558,17.87443028654088,C
3764,1790,1100.0,100,2,2,1,2,1,1,1,35.70183671780869,21.894769921815232,C
3765,1409,680.0,35,1,2,1,1,0,1,1,57.232647234429116,30.03211462514222,B
3766,1600,308.0,51,2,1,0,1,0,0,1,29.32834936571854,14.841037015136015,C
3767,6000,2775.0,246,4,5,4,4,0,0,0,44.611776256408795,23.028738629822744,B
3768,840,740.0,70,2,1,0,1,0,0,0,29.89023813563203,15.687458326582117,C
3769,2800,874.0,100,2,3,2,2,0,1,1,35.70183671780869,21.894769921815232,B
3770,3000,1550.0,161,4,4,3,3,0,0,1,36.49060220000419,20.20899308334636,B
3771,5000,1500.0,238,4,4,2,3,0,0,1,37.378971594296566,22.385512356878106,C
3772,6000,1400.0,160,4,1,0,3,0,0,1,36.49060220000419,20.20899308334636,B
3773,4000,2000.0,198,3,4,3,2,0,0,0,33.50068376650558,17.87443028654088,B
3774,5500,2833.0,184,3,4,3,4,0,0,1,33.75312602762508,16.082795223611875,C
3775,1650,540.0,63,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
3776,1800,550.0,70,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,B
3777,12950,2522.0401835410094,207,4,5,4,3,0,0,1,39.81810913458242,27.585220129970715,C
3778,1550,760.0,75,3,1,0,2,0,0,0,29.89023813563203,15.687458326582117,B
3779,8500,2400.0,276,4,3,2,4,0,0,0,36.45910321751088,16.72109857142949,B
3780,5000,3895.0,393,4,4,3,4,0,0,1,41.880293863537645,28.60353166508718,B
3781,1400,850.0,64,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,C
3782,1500,909.0,102,2,2,1,2,0,0,1,35.70183671780869,21.894769921815232,B
3783,5500,2750.0,516,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
3784,6500,1450.0,145,3,2,1,2,0,1,0,31.98649897940333,14.386608380317087,B
3785,4000,1648.0,173,4,4,3,3,0,1,1,35.02787001699507,15.374796197330195,C
3786,2000,3226.0,300,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
3787,3140,940.0,100,2,2,1,3,0,0,1,35.70183671780869,21.894769921815232,B
3788,1500,1490.0,70,3,1,0,1,0,0,1,29.89023813563203,15.687458326582117,B
3789,1000,300.0,60,2,1,0,1,0,0,0,30.058304914488353,15.139146507512537,D
3790,1131,287.0,60,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
3791,1250,350.0,82,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
3792,1200,300.0,57,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,D
3793,2000,330.0,60,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
3794,1800,450.0,61,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
3795,1600,500.0,55,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,C
3796,2000,497.0,65,2,1,0,1,0,0,1,30.058304914488353,15.139146507512537,C
3797,2200,459.0,65,2,1,0,1,0,1,1,30.058304914488353,15.139146507512537,C
3798,2000,850.0,82,3,2,1,1,0,1,1,29.96586380462771,14.511229657479197,C
3799,1200,734.0,90,2,1,0,1,0,0,0,31.010996311706176,17.639604246052702,C
3800,2500,500.0,50,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,C
3801,1500,400.0,45,2,1,0,1,1,0,1,36.99486182214457,21.366743561269978,C
3802,1300,700.0,70,3,2,1,1,1,0,0,29.89023813563203,15.687458326582117,C
3803,1800,400.0,61,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
3804,2600,500.0,68,3,2,1,2,0,0,1,30.058304914488353,15.139146507512537,C
3805,1450,280.0,100,2,1,0,1,0,0,0,35.70183671780869,21.894769921815232,C
3806,2200,369.0,74,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,C
3807,1100,450.0,48,2,1,0,2,1,0,1,36.99486182214457,21.366743561269978,C
3808,1150,480.0,55,2,2,0,1,0,0,1,29.32834936571854,14.841037015136015,C
3809,1600,599.0,76,3,2,1,2,1,0,1,29.89023813563203,15.687458326582117,C
3810,1700,390.0,50,2,1,0,1,0,0,1,29.32834936571854,14.841037015136015,C
3811,2600,550.0,69,3,2,1,2,0,0,1,30.058304914488353,15.139146507512537,C
3812,2200,650.0,74,3,2,1,2,0,0,0,29.89023813563203,15.687458326582117,C
3813,1000,455.0,41,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,C
3814,1400,570.0,60,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,C
3815,1800,507.0,61,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,C
3816,1300,368.0,46,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,C
3817,2900,709.5832916971997,70,3,2,1,1,0,0,1,29.89023813563203,15.687458326582117,C
3818,2175,325.0,49,2,1,0,1,0,0,0,36.99486182214457,21.366743561269978,C
3819,2500,500.0,50,2,1,0,1,0,1,0,29.32834936571854,14.841037015136015,C
3820,3000,443.0,85,2,2,1,1,0,0,1,29.96586380462771,14.511229657479197,C
3821,1600,455.1020078353535,50,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,C
3822,1100,450.0,48,2,1,0,1,1,0,0,36.99486182214457,21.366743561269978,C
3823,3000,440.0,90,3,2,1,1,0,0,0,31.010996311706176,17.639604246052702,C
3824,1900,434.0,60,2,1,0,1,0,0,1,30.058304914488353,15.139146507512537,C
3825,1900,400.0,49,2,1,0,1,0,0,0,36.99486182214457,21.366743561269978,C
3826,700,452.0,39,1,1,0,1,1,0,0,57.232647234429116,30.03211462514222,C
3827,1000,455.0,48,1,1,0,1,0,0,0,36.99486182214457,21.366743561269978,C
3828,1200,483.0,60,2,1,0,1,0,0,0,30.058304914488353,15.139146507512537,C
3829,1700,436.0,60,2,1,0,1,0,0,1,30.058304914488353,15.139146507512537,C
3830,1420,580.0,54,2,1,0,1,0,1,0,29.32834936571854,14.841037015136015,C
3831,1200,500.0,60,2,1,0,1,0,0,0,30.058304914488353,15.139146507512537,C
3832,3800,700.0,70,1,1,0,0,0,1,1,29.89023813563203,15.687458326582117,B
3833,3800,1053.0,97,2,2,1,2,0,0,1,31.010996311706176,17.639604246052702,B
3834,4000,670.0,35,1,2,1,1,0,1,1,57.232647234429116,30.03211462514222,B
3835,3100,650.0,85,3,2,1,2,1,0,1,29.96586380462771,14.511229657479197,C
3836,4500,800.0,64,2,2,1,2,0,1,1,30.058304914488353,15.139146507512537,B
3837,4100,1000.0,115,3,2,1,2,0,0,1,31.98361367873975,16.256562568320263,C
3838,5800,2181.0,209,4,4,3,4,0,0,1,39.81810913458242,27.585220129970715,C
3839,2000,1200.0,103,2,1,0,1,0,0,0,35.70183671780869,21.894769921815232,B
3840,3600,950.0,94,3,2,1,2,1,0,1,31.010996311706176,17.639604246052702,B
3841,6000,1500.0,160,3,2,1,2,0,0,0,36.49060220000419,20.20899308334636,C
3842,1900,490.0,35,1,1,0,1,0,0,0,57.232647234429116,30.03211462514222,B
3843,4000,772.0,96,3,2,1,2,1,1,1,31.010996311706176,17.639604246052702,C
3844,2400,710.0,65,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,C
3845,4200,1000.0,135,3,4,3,2,1,0,1,33.524205866749334,19.112767705525528,C
3846,11000,5000.0,296,4,5,4,3,0,1,1,41.880293863537645,28.60353166508718,C
3847,3000,1970.0,110,4,2,1,3,0,0,0,31.98361367873975,16.256562568320263,C
3848,4000,799.0,94,3,2,1,2,1,0,1,31.010996311706176,17.639604246052702,C
3849,2400,1100.0,112,3,2,1,2,0,0,1,31.98361367873975,16.256562568320263,C
3850,7000,970.0,126,2,3,2,2,0,0,1,32.40567356380175,15.23699701490716,B
3851,3500,1148.0,145,3,2,1,1,0,0,0,31.98649897940333,14.386608380317087,B
3852,3000,1050.0,100,2,2,1,2,0,0,1,35.70183671780869,21.894769921815232,C
3853,3800,1120.0,130,3,2,1,2,0,0,0,33.524205866749334,19.112767705525528,C
3854,3500,650.0,66,2,2,1,2,0,1,1,30.058304914488353,15.139146507512537,B
3855,3580,600.0,100,3,2,1,1,0,0,0,35.70183671780869,21.894769921815232,C
3856,7506,2716.0,186,3,2,1,2,0,0,1,33.75312602762508,16.082795223611875,C
3857,4500,900.0,135,3,3,2,2,0,0,1,33.524205866749334,19.112767705525528,C
3858,6500,1850.0,208,3,2,1,2,0,0,0,39.81810913458242,27.585220129970715,B
3859,2953,670.0,85,3,2,1,2,0,0,1,29.96586380462771,14.511229657479197,C
3860,3000,1500.0,150,3,2,1,0,0,0,1,34.69009028732308,18.39883468281598,C
3861,3000,850.0,54,2,1,0,1,0,1,1,29.32834936571854,14.841037015136015,B
3862,3500,660.0,85,3,2,1,2,0,0,1,29.96586380462771,14.511229657479197,C
3863,12000,5251.0,378,3,4,3,3,0,0,1,41.880293863537645,28.60353166508718,C
3864,3500,650.0,34,1,1,0,1,0,1,1,57.232647234429116,30.03211462514222,B
3865,1300,340.0,73,1,1,0,0,0,0,0,29.89023813563203,15.687458326582117,C
3866,5500,1480.0,138,3,4,3,2,0,0,1,33.524205866749334,19.112767705525528,C
3867,7500,2115.0,205,4,4,3,4,0,0,1,39.81810913458242,27.585220129970715,C
3868,3500,436.0,45,1,1,0,1,0,1,1,36.99486182214457,21.366743561269978,C
3869,2500,585.0,79,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,B
3870,4000,1310.0,157,3,2,1,2,0,1,0,34.69009028732308,18.39883468281598,C
3871,6800,950.0,126,2,3,2,2,0,1,1,32.40567356380175,15.23699701490716,B
3872,6000,1450.0,193,2,1,0,2,0,0,0,33.50068376650558,17.87443028654088,B
3873,2400,1000.0,72,2,1,0,1,0,0,1,29.89023813563203,15.687458326582117,C
3874,5000,1680.0,190,3,2,1,2,0,1,0,33.50068376650558,17.87443028654088,C
3875,3600,465.0,38,1,2,1,1,0,1,1,57.232647234429116,30.03211462514222,C
3876,9312,3350.0,371,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,C
3877,2000,600.0,62,2,2,1,1,0,1,1,30.058304914488353,15.139146507512537,C
3878,3967,670.0,33,1,2,1,1,0,1,1,57.232647234429116,30.03211462514222,B
3879,2100,664.0,85,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,B
3880,9000,2000.0,266,4,5,4,4,0,1,1,48.46888237156212,23.349357710032713,C
3881,3500,1273.4128887958054,130,3,4,3,3,0,0,1,33.524205866749334,19.112767705525528,C
3882,2000,650.0,56,2,1,0,1,0,0,1,29.32834936571854,14.841037015136015,B
3883,1290,850.0,63,2,1,0,1,1,0,0,30.058304914488353,15.139146507512537,B
3884,2550,1600.0,180,3,2,1,2,0,1,0,33.75312602762508,16.082795223611875,B
3885,1500,650.0,40,2,1,0,1,0,0,1,36.99486182214457,21.366743561269978,B
3886,3300,914.0,101,3,3,1,2,1,0,1,35.70183671780869,21.894769921815232,B
3887,2750,835.0,76,3,1,0,2,0,0,1,29.89023813563203,15.687458326582117,B
3888,2000,500.0,38,1,2,1,0,0,0,0,57.232647234429116,30.03211462514222,B
3889,2800,680.0,57,2,2,1,2,1,0,1,29.32834936571854,14.841037015136015,B
3890,2200,580.0,46,2,2,0,1,0,0,1,36.99486182214457,21.366743561269978,C
3891,3000,650.0,65,2,2,1,2,0,0,0,30.058304914488353,15.139146507512537,B
3892,5000,1900.0,240,3,4,3,3,1,0,1,44.611776256408795,23.028738629822744,C
3893,2100,490.0,35,1,1,0,1,0,0,1,57.232647234429116,30.03211462514222,B
3894,2800,687.0,84,3,2,1,2,0,0,1,29.96586380462771,14.511229657479197,B
3895,1700,725.0,55,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,B
3896,2100,380.0,42,1,1,0,1,0,0,1,36.99486182214457,21.366743561269978,B
3897,3300,915.0,101,4,2,1,2,0,0,1,35.70183671780869,21.894769921815232,B
3898,3600,1279.4618055984397,130,3,4,3,3,0,0,1,33.524205866749334,19.112767705525528,C
3899,2000,800.0,49,2,1,0,1,0,1,1,36.99486182214457,21.366743561269978,B
3900,1500,330.0,60,2,1,0,1,0,0,0,30.058304914488353,15.139146507512537,B
3901,1900,715.0,60,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,B
3902,3300,914.0,101,3,2,1,2,0,0,1,35.70183671780869,21.894769921815232,B
3903,2000,1300.0,85,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,C
3904,3600,1800.0,127,3,3,2,3,0,0,1,32.40567356380175,15.23699701490716,B
3905,3000,443.0,85,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,C
3906,2300,852.0,70,2,2,1,1,1,0,1,29.89023813563203,15.687458326582117,B
3907,2750,835.0,80,2,1,0,2,0,0,1,29.96586380462771,14.511229657479197,B
3908,3000,505.0,42,1,2,1,1,0,1,1,36.99486182214457,21.366743561269978,B
3909,2000,550.0,70,3,1,0,0,0,1,0,29.89023813563203,15.687458326582117,B
3910,4000,1500.0,130,4,4,3,3,1,0,1,33.524205866749334,19.112767705525528,C
3911,3500,680.0,100,3,2,1,2,0,0,0,35.70183671780869,21.894769921815232,B
3912,2900,1030.0,100,3,2,1,2,0,0,1,35.70183671780869,21.894769921815232,B
3913,2550,870.0,110,3,2,1,2,0,1,1,31.98361367873975,16.256562568320263,B
3914,1800,560.0,43,1,1,0,1,0,1,1,36.99486182214457,21.366743561269978,B
3915,2850,450.0,57,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,B
3916,2700,1000.0,95,3,2,1,2,0,0,1,31.010996311706176,17.639604246052702,B
3917,3400,1000.0,101,2,3,2,2,0,0,1,35.70183671780869,21.894769921815232,B
3918,1500,624.898456460319,70,2,1,0,1,0,0,0,29.89023813563203,15.687458326582117,B
3919,5300,960.0,134,3,4,3,4,0,0,1,33.524205866749334,19.112767705525528,B
3920,2500,780.0,80,2,1,0,2,0,0,1,29.96586380462771,14.511229657479197,C
3921,3200,420.0,66,2,2,1,1,0,1,1,30.058304914488353,15.139146507512537,B
3922,2000,800.0,62,2,1,0,2,0,0,0,30.058304914488353,15.139146507512537,B
3923,1000,425.0,63,3,1,0,1,0,0,0,30.058304914488353,15.139146507512537,C
3924,4500,710.0,113,4,2,1,2,1,0,1,31.98361367873975,16.256562568320263,B
3925,2850,623.0,67,2,2,1,2,0,0,1,30.058304914488353,15.139146507512537,B
3926,2300,685.0,65,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
3927,1600,1100.0,73,3,1,0,2,0,0,0,29.89023813563203,15.687458326582117,B
3928,1400,725.0,74,2,2,0,1,0,0,0,29.89023813563203,15.687458326582117,B
3929,2350,350.0,40,1,1,0,1,0,0,1,36.99486182214457,21.366743561269978,B
3930,2650,741.0,59,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,B
3931,2600,451.0,47,1,1,0,1,0,0,1,36.99486182214457,21.366743561269978,B
3932,1700,573.0,50,2,1,0,1,0,0,0,29.32834936571854,14.841037015136015,B
