,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,0.4224198818206787,0.009031579644345191,0.008954811096191406,0.0009508446006250362,0.8,0.01,7,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",-3731359.5212516105,-4293436.711105718,-3828954.822561004,-4306279.747243154,-4297140.535026736,-4091434.2674376452,256057.77386748235,21
26,0.4073554515838623,0.004969800513199201,0.009092187881469727,0.000707007285804746,0.8,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-3871615.6903746664,-4258582.854652231,-3863984.8461239533,-4153754.3941610088,-4495260.98106238,-4128639.7532748478,240012.77809134076,27
27,0.06737980842590333,0.0018938166147144662,0.0056607723236083984,0.0005439288172864451,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-3776601.800416207,-4644610.981891729,-3833790.679372395,-4263711.206925815,-4444668.610288072,-4192676.655778843,339030.3576493969,37
28,0.06740803718566894,0.002198996682598977,0.005864238739013672,0.0004386274303248485,0.8,0.1,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",-3573582.7227502917,-4646824.2568725,-3800025.2269374602,-4145841.4417494647,-4579359.874533145,-4149126.7045685723,420936.323866293,32
29,0.062261438369750975,0.0012185977646590577,0.006270647048950195,0.00037678838279877865,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-3502472.705831211,-4436353.377321657,-3536616.730353065,-3969132.4979027826,-4348968.99168487,-3958708.860618717,391629.6980102175,1
30,0.1146881103515625,0.001080955766495131,0.0064280033111572266,0.00046957743337046245,0.8,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-3729302.6237101266,-4745617.943864716,-3928334.273277686,-4850860.271797867,-4252281.191406116,-4301279.260811302,440027.7720362912,64
31,0.11816248893737794,0.005556523949139624,0.006200170516967774,0.0003993058563315792,0.8,0.1,3,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",-3616086.672845002,-4537317.263724322,-3858709.9161803704,-4798881.3097495595,-4370510.168763169,-4236301.066252484,436431.0564368557,43
32,0.10609145164489746,0.0020713681256636046,0.0066338062286376955,0.0004508258519844932,0.8,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-3446692.3564192327,-4437876.781434355,-3567146.06203122,-4441764.557235733,-4174131.327809632,-4013522.216986035,426570.3570040078,5
33,0.1639279842376709,0.002870306186793222,0.006792783737182617,0.0004113726423777709,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-3664668.297488211,-4949561.536139867,-3917725.1176598906,-5090169.632448909,-4105576.175904763,-4345540.151928328,569826.2527032323,76
34,0.1647937774658203,0.0037394598531063053,0.006595754623413086,0.0004891573182583516,0.8,0.1,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",-3779012.59278339,-4809939.379105936,-3953207.0564807137,-4959957.640363427,-4379742.150836185,-4376371.76391393,461404.60782125307,86
35,0.1517336368560791,0.0015134459327996695,0.00717926025390625,0.0004149858750946288,0.8,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-3504768.044063314,-4521217.757933461,-3553149.0872362624,-4819553.760677301,-4023868.7983185733,-4084511.489645782,520216.3985048106,19
36,0.09115748405456543,0.00182337798522089,0.006424522399902344,0.0005224408739893982,0.8,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-4181635.9207483293,-4515668.569697816,-3762280.6395369894,-4661776.355080378,-4081312.8893167973,-4240534.874876061,319590.6055482639,45
37,0.09205770492553711,0.000941834180722239,0.0064278125762939455,0.0004658643493789794,0.8,0.1,5,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",-4033704.323982952,-4772337.490891297,-3969569.37214679,-4788864.621032173,-4263993.658253037,-4365693.893261249,352677.5094825741,80
38,0.08678236007690429,0.0017845060413298859,0.0062506675720214845,0.00044016849179783553,0.8,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-3577413.5395937534,-4214075.869727134,-3786412.794719303,-4739539.945383088,-4003611.41588369,-4064210.7130613937,399085.0995866345,15
39,0.16315994262695313,0.0012770334442349727,0.006743431091308594,0.0003945922706353966,0.8,0.1,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-4322733.22986399,-4875758.671470731,-3911678.4568565483,-4929448.328708212,-3936345.1469797287,-4395192.766775842,439533.8905681013,95
40,0.16721396446228026,0.0016823692796254222,0.007072877883911133,0.0006778868281502509,0.8,0.1,5,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.9}",-4206845.534205726,-4947728.9462661985,-4034912.310290882,-5273647.081367721,-4135265.1513689836,-4519679.804699902,496453.85525913344,118
